timestamp,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17,value18,value19,value20,value21,value22,value23,value24,value25,value26,value27,value28,value29,value30,value31,value32,value33,value34,value35,value36,value37,value38,value39,value40,value41,value42,value43,value44,value45,value46,value47,value48
0.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,58000.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0
0.001461033588938976,199953.97201944457,199988.2311563257,199965.4569556982,199975.52931405182,199941.79565812054,199970.12710600052,199972.52219635504,199960.86344713866,58104.643304706435,58107.7460128545,58105.683464920396,58106.5956597708,58103.54046461556,58106.10650136383,58106.32332607356,58105.26746760978,57966.82343190027,57966.823638297676,57966.82350109362,57966.82356177424,57966.82335853691,57966.82352923531,57966.8235436582,57966.8234734209,58003.24777593354,58003.24777593807,58003.24777593506,58003.24777593639,58003.24777593193,58003.24777593568,58003.24777593599,58003.247775934455,58000.022685124444,58000.022685124444,58000.022685124444,58000.022685124444,58000.022685124444,58000.022685124444,58000.022685124444,58000.022685124444,48.000001492633466,48.000001492633466,48.000001492633466,48.000001492633466,48.000001492633466,48.000001492633466,48.000001492633466,48.000001492633466
0.005010995688132046,543949.3175411228,544223.3269871318,544041.1715340986,544121.7358070136,543851.9481148482,544078.504538512,544097.6823845006,544004.4276862666,59218.73551289509,59229.85737401228,59222.463980526976,59225.73385729749,59214.78255917188,59223.980124436224,59224.75763195778,59220.972753840746,57886.65912543867,57886.661629447735,57886.659964883045,57886.66070106703,57886.65823543184,57886.66030625996,57886.66048127968,57886.6596291499,58011.12124688148,58011.12124706781,58011.12124694394,58011.12124699872,58011.12124681525,58011.12124696935,58011.121246982366,58011.12124691896,58000.07781536207,58000.07781536207,58000.07781536207,58000.07781536207,58000.07781536207,58000.07781536207,58000.07781536207,58000.07781536207,48.00000511937475,48.00000511937475,48.00000511937475,48.00000511937475,48.00000511937475,48.00000511937475,48.00000511937475,48.00000511937475
0.03347147630256046,3.255283193771412e6,3.2653109912039447e6,3.2586435619731676e6,3.261593095345805e6,3.2517251064135525e6,3.260004335746283e6,3.2607122407961963e6,3.257297652062703e6,111189.23189544809,111393.62827641566,111257.73715557266,111317.84657734269,111116.6579321951,111285.52507697069,111299.8975904114,111230.31484094317,57314.66671703303,57314.89251612246,57314.74240277401,57314.80880012522,57314.58651323955,57314.773130200876,57314.788974875824,57314.71211534499,58073.36603772765,58073.36612738152,58073.366067780116,58073.366094141835,58073.36600587629,58073.3660799873,58073.36608627091,58073.36605575599,58000.52034902249,58000.520349022874,58000.52034902262,58000.520349022736,58000.52034902235,58000.52034902267,58000.5203490227,58000.52034902257,48.000034195353926,48.000034195353926,48.000034195353926,48.000034195353926,48.000034195353926,48.000034195353926,48.000034195353926,48.000034195353926
0.08043036478325168,7.553048206560991e6,7.607981739109059e6,7.571446259401705e6,7.587614570076551e6,7.533603861056422e6,7.578851818290475e6,7.582783909432257e6,7.564062376173032e6,355387.9059457124,357312.4007147514,356032.6138141419,356598.87562421104,354705.95874038665,356292.830036301,356429.72539676423,355774.10475993576,57091.643920709714,57095.78664767487,57093.03225847028,57094.250992250614,57090.17426610338,57093.59353634521,57093.88701029351,57092.47594601108,58173.37682100758,58173.38013981459,58173.37793325513,58173.37890946206,58173.375643260755,58173.378383530864,58173.37861793093,58173.37748775608,58001.252597832456,58001.25259786211,58001.252597842395,58001.25259785112,58001.25259782193,58001.252597846425,58001.252597848514,58001.252597838415,48.000082169602955,48.000082169602955,48.000082169602955,48.000082169602955,48.000082169602955,48.000082169602955,48.000082169602955,48.000082169602955
0.12820913402058035,1.1710722250071507e7,1.1845070982696308e7,1.175569183486799e7,1.1795259715870583e7,1.1663284351964073e7,1.1773683122643203e7,1.1783432619681068e7,1.1737606773636112e7,789533.1745181857,796620.9284847277,791906.48598297,793993.0693094959,787026.5591523544,792859.7350381906,793369.5553274152,790953.289291235,58323.04499005952,58341.255225645946,58329.15111673759,58334.51094251235,58316.58310170745,58331.60795522866,58332.91018758445,58326.70166745273,58274.047979725314,58274.07248483519,58274.056193786804,58274.06340457614,58274.03928636234,58274.05950690218,58274.06125098276,58274.052900523006,58002.0002372775,58002.00023763122,58002.00023739605,58002.00023750012,58002.000237151995,58002.00023744395,58002.00023746904,58002.00023734853,48.00013098121441,48.00013098121441,48.00013098121441,48.00013098121441,48.00013098121441,48.00013098121441,48.00013098121441,48.00013098121441
0.18881816694108022,1.6689424707445927e7,1.6968185849352285e7,1.6782665272103697e7,1.6864832044208303e7,1.6591297714195032e7,1.6819683824129768e7,1.684025805402288e7,1.6745071426664352e7,1.5810787200011895e6,1.6022166599455485e6,1.5881526436459147e6,1.5943795360879572e6,1.5736214354083408e6,1.5909767059861475e6,1.5925179838744604e6,1.585305739678471e6,61041.27410020007,61076.80842673955,61053.22503034632,61063.691646581436,61028.60150660568,61057.99655213348,61060.56790312495,61048.42753801899,58404.067033854706,58404.16330297355,58404.099346354094,58404.12768801681,58404.03281530898,58404.11231543578,58404.11922556044,58404.08638159564,58002.95244429701,58002.95244668415,58002.95244509763,58002.95244580022,58002.952443449474,58002.952445419825,58002.9524455904,58002.952444776514,48.000192900086546,48.000192900086546,48.000192900086546,48.000192900086546,48.000192900086546,48.000192900086546,48.000192900086546,48.000192900086546
0.24914539992309823,2.1335944866646633e7,2.1801110047067918e7,2.149142407405325e7,2.1628645156135242e7,2.117269615358887e7,2.1552687334463876e7,2.1587582995324444e7,2.1428578862628315e7,2.6046306967251203e6,2.650616546908785e6,2.6200114680582094e6,2.6335667881376175e6,2.588446133524083e6,2.6261152021136703e6,2.6295125956968814e6,2.6138091227445523e6,62790.04918719247,62815.40734872277,62798.64983137483,62806.1270940022,62780.86105883612,62802.04249492675,62803.90083794936,62795.199906872906,58535.85617798546,58536.0322084079,58535.915382867715,58535.96722880307,58535.79338649125,58535.93903600275,58535.95175606725,58535.89162094217,58003.90453856199,58003.90454583931,58003.904541006035,58003.90454314865,58003.904535972455,58003.90454198609,58003.90454250899,58003.90454002543,48.00025453067209,48.00025453067209,48.00025453067209,48.00025453067209,48.00025453067209,48.00025453067209,48.00025453067209,48.00025453067209
0.3067650206868093,2.5503768492277578e7,2.6181459505400304e7,2.573013206655714e7,2.5930199331360385e7,2.526661236866745e7,2.5818688596442133e7,2.5870299413444255e7,2.563841940554263e7,3.7731751271004966e6,3.8550145803280673e6,3.800533238984938e6,3.82467174621509e6,3.744437216229822e6,3.811328726924031e6,3.8174492699700017e6,3.7894802593666352e6,63309.308956921705,63317.52593033347,63312.204040900244,63314.63329257667,63306.10387263398,63313.31194088385,63313.91876040788,63311.05422268373,58660.81042914398,58661.03118347096,58660.88478426088,58660.949823128234,58660.731485010365,58660.91438831059,58660.93041998574,58660.85493445144,58004.81794041168,58004.81795441211,58004.817945119656,58004.817949242766,58004.817935418585,58004.81794700243,58004.81794801225,58004.81794323047,48.00031339477879,48.00031339477879,48.00031339477879,48.00031339477879,48.00031339477879,48.00031339477879,48.00031339477879,48.00031339477879
0.3564516699609373,2.8898108717015214e7,2.9782598071787022e7,2.9193379048586164e7,2.945466703284596e7,2.8589336873894453e7,2.9308186302104894e7,2.937640229472454e7,2.9073508674090587e7,4.911409142020339e6,5.0348239093464045e6,4.952646744977623e6,4.989066691909677e6,4.868155973303202e6,4.968840195305614e6,4.978165585852017e6,4.935959603107674e6,63482.0610316486,63477.71212962442,63481.03694549948,63479.781777146374,63482.70472425606,63480.520569595086,63480.19297721241,63481.501081580485,58766.42230497895,58766.666615432376,58766.504542981864,58766.5765297778,58766.33506193771,58766.53723959302,58766.5550478778,58766.47150648531,58005.608704012724,58005.608724665166,58005.60871096413,58005.60871704732,58005.6086966349,58005.60871373886,58005.60871523227,58005.60870817452,48.00036415428547,48.00036415428547,48.00036415428547,48.00036415428547,48.00036415428547,48.00036415428547,48.00036415428547,48.00036415428547
